id,text,target_entity,aspect,sentiment
105,I'm only too glad my parents (cockneys of the first order) were not able to see London change so badly One really nice area is LOCATION2 or LOCATION1,LOCATION1,general,None
1050,At the heart of London is LOCATION1 area which is in accessible proximity to Buckingham Palace,LOCATION1,transit-location,Positive
1050,At the heart of London is LOCATION1 area which is in accessible proximity to Buckingham Palace,LOCATION1,price,None
1050,At the heart of London is LOCATION1 area which is in accessible proximity to Buckingham Palace,LOCATION1,safety,None
1050,At the heart of London is LOCATION1 area which is in accessible proximity to Buckingham Palace,LOCATION1,general,None
1051,(highly recommended) LOCATION1,LOCATION1,general,Positive
1051,(highly recommended) LOCATION1,LOCATION1,safety,None
1051,(highly recommended) LOCATION1,LOCATION1,transit-location,None
1051,(highly recommended) LOCATION1,LOCATION1,price,None
1052,In LOCATION2 LOCATION1 has some nice streets,LOCATION2,safety,None
1052,In LOCATION2 LOCATION1 has some nice streets,LOCATION2,price,None
1052,In LOCATION2 LOCATION1 has some nice streets,LOCATION1,transit-location,None
1052,In LOCATION2 LOCATION1 has some nice streets,LOCATION2,transit-location,None
1052,In LOCATION2 LOCATION1 has some nice streets,LOCATION2,general,None
1052,In LOCATION2 LOCATION1 has some nice streets,LOCATION1,price,None
1052,In LOCATION2 LOCATION1 has some nice streets,LOCATION1,safety,None
1052,In LOCATION2 LOCATION1 has some nice streets,LOCATION1,general,Positive
1053,I lived in LOCATION1 for years and years and had no bother,LOCATION1,transit-location,None
1053,I lived in LOCATION1 for years and years and had no bother,LOCATION1,safety,Positive
1053,I lived in LOCATION1 for years and years and had no bother,LOCATION1,price,None
1053,I lived in LOCATION1 for years and years and had no bother,LOCATION1,general,None
1054,"For example , LOCATION1 does n't have a cinema ( it used to , a long time ago",LOCATION1,transit-location,None
1054,"For example , LOCATION1 does n't have a cinema ( it used to , a long time ago",LOCATION1,price,None
1054,"For example , LOCATION1 does n't have a cinema ( it used to , a long time ago",LOCATION1,general,None
1054,"For example , LOCATION1 does n't have a cinema ( it used to , a long time ago",LOCATION1,safety,None
1055,LOCATION1 is the posh part of LOCATION2 but it still has some horrible estates too,LOCATION2,price,None
1055,LOCATION1 is the posh part of LOCATION2 but it still has some horrible estates too,LOCATION1,general,None
1055,LOCATION1 is the posh part of LOCATION2 but it still has some horrible estates too,LOCATION1,safety,None
1055,LOCATION1 is the posh part of LOCATION2 but it still has some horrible estates too,LOCATION2,safety,None
1055,LOCATION1 is the posh part of LOCATION2 but it still has some horrible estates too,LOCATION1,transit-location,None
1055,LOCATION1 is the posh part of LOCATION2 but it still has some horrible estates too,LOCATION2,general,None
1055,LOCATION1 is the posh part of LOCATION2 but it still has some horrible estates too,LOCATION2,transit-location,None
1055,LOCATION1 is the posh part of LOCATION2 but it still has some horrible estates too,LOCATION1,price,None
1056,Paul O' Grady has put LOCATION1 Dog's Home on the map   Go to Champdogs,LOCATION1,general,None
1056,Paul O' Grady has put LOCATION1 Dog's Home on the map   Go to Champdogs,LOCATION1,transit-location,None
1056,Paul O' Grady has put LOCATION1 Dog's Home on the map   Go to Champdogs,LOCATION1,price,None
1056,Paul O' Grady has put LOCATION1 Dog's Home on the map   Go to Champdogs,LOCATION1,safety,None
1057,If you want slightly nicer  look at homes in LOCATION1,LOCATION1,price,None
1057,If you want slightly nicer  look at homes in LOCATION1,LOCATION1,safety,None
1057,If you want slightly nicer  look at homes in LOCATION1,LOCATION1,general,Positive
1057,If you want slightly nicer  look at homes in LOCATION1,LOCATION1,transit-location,None
1058,The area around LOCATION2 is well served by the Jubilee Line which takes you directly to Bond Street (near LOCATION1),LOCATION1,safety,None
1058,The area around LOCATION2 is well served by the Jubilee Line which takes you directly to Bond Street (near LOCATION1),LOCATION1,general,None
1058,The area around LOCATION2 is well served by the Jubilee Line which takes you directly to Bond Street (near LOCATION1),LOCATION2,transit-location,None
1058,The area around LOCATION2 is well served by the Jubilee Line which takes you directly to Bond Street (near LOCATION1),LOCATION1,price,None
1058,The area around LOCATION2 is well served by the Jubilee Line which takes you directly to Bond Street (near LOCATION1),LOCATION2,general,None
1058,The area around LOCATION2 is well served by the Jubilee Line which takes you directly to Bond Street (near LOCATION1),LOCATION2,price,None
1058,The area around LOCATION2 is well served by the Jubilee Line which takes you directly to Bond Street (near LOCATION1),LOCATION1,transit-location,None
1058,The area around LOCATION2 is well served by the Jubilee Line which takes you directly to Bond Street (near LOCATION1),LOCATION2,safety,None
1059,LOCATION1 is full of BNP and jobless people,LOCATION1,safety,None
1059,LOCATION1 is full of BNP and jobless people,LOCATION1,transit-location,None
1059,LOCATION1 is full of BNP and jobless people,LOCATION1,price,None
1059,LOCATION1 is full of BNP and jobless people,LOCATION1,general,Negative
106,I come from south London and really want to no why so many people think cockneys only come from LOCATION1,LOCATION1,transit-location,None
106,I come from south London and really want to no why so many people think cockneys only come from LOCATION1,LOCATION1,price,None
106,I come from south London and really want to no why so many people think cockneys only come from LOCATION1,LOCATION1,general,None
106,I come from south London and really want to no why so many people think cockneys only come from LOCATION1,LOCATION1,safety,None
1060,"LOCATION1  has connections to Gatwick and Luton Airports, and lots of cool places that you might want to visit like Brighton",LOCATION1,general,None
1060,"LOCATION1  has connections to Gatwick and Luton Airports, and lots of cool places that you might want to visit like Brighton",LOCATION1,safety,None
1060,"LOCATION1  has connections to Gatwick and Luton Airports, and lots of cool places that you might want to visit like Brighton",LOCATION1,price,None
1060,"LOCATION1  has connections to Gatwick and Luton Airports, and lots of cool places that you might want to visit like Brighton",LOCATION1,transit-location,Positive
1061,"I used to live on LOCATION1 Road and to be honest it was the nicest, most fun place ever",LOCATION1,general,Positive
1061,"I used to live on LOCATION1 Road and to be honest it was the nicest, most fun place ever",LOCATION1,price,None
1061,"I used to live on LOCATION1 Road and to be honest it was the nicest, most fun place ever",LOCATION1,safety,None
1061,"I used to live on LOCATION1 Road and to be honest it was the nicest, most fun place ever",LOCATION1,transit-location,None
1062,They are very different so it depends on what you think is better LOCATION1 area is very green with lots of families,LOCATION1,safety,None
1062,They are very different so it depends on what you think is better LOCATION1 area is very green with lots of families,LOCATION1,transit-location,None
1062,They are very different so it depends on what you think is better LOCATION1 area is very green with lots of families,LOCATION1,price,None
1062,They are very different so it depends on what you think is better LOCATION1 area is very green with lots of families,LOCATION1,general,None
1063,I 've heard LOCATION1 is safe from a police officer but I have no idea how expensive it is,LOCATION1,transit-location,None
1063,I 've heard LOCATION1 is safe from a police officer but I have no idea how expensive it is,LOCATION1,safety,Positive
1063,I 've heard LOCATION1 is safe from a police officer but I have no idea how expensive it is,LOCATION1,price,None
1063,I 've heard LOCATION1 is safe from a police officer but I have no idea how expensive it is,LOCATION1,general,None
1064,"I would say LOCATION1, but being one of the nicer areas from your list the housing will be really expensive",LOCATION1,transit-location,None
1064,"I would say LOCATION1, but being one of the nicer areas from your list the housing will be really expensive",LOCATION1,price,Negative
1064,"I would say LOCATION1, but being one of the nicer areas from your list the housing will be really expensive",LOCATION1,safety,None
1064,"I would say LOCATION1, but being one of the nicer areas from your list the housing will be really expensive",LOCATION1,general,Positive
1065,LOCATION1:),LOCATION1,general,None
1065,LOCATION1:),LOCATION1,transit-location,None
1065,LOCATION1:),LOCATION1,price,None
1065,LOCATION1:),LOCATION1,safety,None
1066,"LOCATION1 is gorgeous and has the blend of uber rich and middle class , v",LOCATION1,price,Negative
1066,"LOCATION1 is gorgeous and has the blend of uber rich and middle class , v",LOCATION1,safety,None
1066,"LOCATION1 is gorgeous and has the blend of uber rich and middle class , v",LOCATION1,transit-location,None
1066,"LOCATION1 is gorgeous and has the blend of uber rich and middle class , v",LOCATION1,general,Positive
1067,"Contrary to my advice, if you do go there, don't move to LOCATION1",LOCATION1,transit-location,None
1067,"Contrary to my advice, if you do go there, don't move to LOCATION1",LOCATION1,safety,None
1067,"Contrary to my advice, if you do go there, don't move to LOCATION1",LOCATION1,general,None
1067,"Contrary to my advice, if you do go there, don't move to LOCATION1",LOCATION1,price,None
1068,The absolute cheapest part of London to live in is the LOCATION1 area,LOCATION1,general,None
1068,The absolute cheapest part of London to live in is the LOCATION1 area,LOCATION1,safety,None
1068,The absolute cheapest part of London to live in is the LOCATION1 area,LOCATION1,price,Positive
1068,The absolute cheapest part of London to live in is the LOCATION1 area,LOCATION1,transit-location,None
1069,LOCATION1 Village near the common is far nicer if you can afford it,LOCATION1,price,Negative
1069,LOCATION1 Village near the common is far nicer if you can afford it,LOCATION1,general,Positive
1069,LOCATION1 Village near the common is far nicer if you can afford it,LOCATION1,safety,None
1069,LOCATION1 Village near the common is far nicer if you can afford it,LOCATION1,transit-location,None
